qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298063977,2011,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,13,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,14,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1298627369,2011,Open Doubles Net,15,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299019355,2011,Open Doubles Net,13,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Intermediate Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Intermediate Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Intermediate Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Intermediate Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Intermediate Doubles,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1299532552,2011,Open Doubles,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1300316952,2011,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301243982,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Intermediate Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Mixed Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Mixed Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Open Doubles Net,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Woman Single Net,1,Ivaneidy Zambrano Torres,ivaneidy zambrano torres
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301675662,2011,Woman Single Net,4,Ivaneidy Zambrano Torres,ivaneidy zambrano torres
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,2,Benjamin Rochon,benjamin rochon
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,2,Luc Legeault,luc legeault
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,3,__NON_PERSON__,__non_person__
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,3,Benjamin Rochon,benjamin rochon
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,3,Luc Legeault,luc legeault
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837216,2011,Open Singles Net,5,__NON_PERSON__,__non_person__
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1301837824,2011,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302802291,2011,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302874713,2011,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302874713,2011,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302874713,2011,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302874713,2011,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1302874713,2011,Open Doubles Net,5,__NON_PERSON__,
